Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,24.25475502,31.70000076,32.59999847,30.20000076,30.20000076,2205595
2010-01-05 00:00:00+00:00,24.28535461,31.73999977,32.36000061,31.39999962,31.39999962,1145495
2010-01-06 00:00:00+00:00,23.94870186,31.29999924,31.96999931,31.11000061,31.22999954,245595
2010-01-07 00:00:00+00:00,24.07111931,31.45999908,31.76000023,30.43000031,30.43000031,1439495
2010-01-08 00:00:00+00:00,23.65029716,30.90999985,31.96999931,30.39999962,30.39999962,335015
2010-01-11 00:00:00+00:00,24.47664261,31.98999977,32.88000107,31.29999924,31.60000038,1331995
2010-01-12 00:00:00+00:00,24.49959755,32.02000046,32.81999969,31.55999947,32.40000153,948720
2010-01-13 00:00:00+00:00,24.53785133,32.06999969,32.40000153,31.39999962,31.39999962,294575
2010-01-14 00:00:00+00:00,25.20351601,32.93999863,33.56000137,30.45000076,30.45000076,2636490
2010-01-15 00:00:00+00:00,25.05049324,32.74000168,33.59999847,32.54000092,33.27999878,797965
2010-01-18 00:00:00+00:00,26.25175095,34.31000137,34.47999954,30.84000015,31.64999962,3324665
2010-01-19 00:00:00+00:00,26.16758728,34.20000076,35.13000107,33.90000153,34.43000031,3137355
2010-01-20 00:00:00+00:00,26.05281639,34.04999924,34.97999954,33.25,33.25,2066185
2010-01-21 00:00:00+00:00,26.05281639,34.04999924,36.09000015,32.84999847,32.84999847,6972555
2010-01-22 00:00:00+00:00,26.00691223,33.99000168,34.47000122,32.63999939,32.63999939,2054260
2010-01-25 00:00:00+00:00,26.37417603,34.47000122,34.86999893,30.73999977,30.73999977,954275
2010-01-27 00:00:00+00:00,25.82328033,33.75,34.36999893,32.45999908,32.45999908,657960
2010-01-28 00:00:00+00:00,25.76206589,33.66999817,34.70000076,32.61999893,33.22999954,1190205
2010-01-29 00:00:00+00:00,26.32826424,34.40999985,34.66999817,32.40000153,33.04999924,658680
2010-02-01 00:00:00+00:00,25.81562614,33.74000168,34.75999832,33.25,33.25,769160
2010-02-02 00:00:00+00:00,25.63199615,33.5,34.38999939,32.40000153,32.40000153,293820
2010-02-03 00:00:00+00:00,27.21582031,35.56999969,36.97999954,33.02999878,33.02999878,10261570
2010-02-04 00:00:00+00:00,27.08575058,35.40000153,36.68000031,35.04999924,35.27000046,3866020
2010-02-05 00:00:00+00:00,26.51189804,34.65000153,35.13999939,33.04000092,34.79999924,1049015
2010-02-08 00:00:00+00:00,27.72080612,36.22999954,36.93999863,33,33,3333945
2010-02-09 00:00:00+00:00,27.70550537,36.20999908,37.34000015,35.63999939,35.63999939,1444835
2010-02-10 00:00:00+00:00,27.65194702,36.13999939,36.77999878,35.77999878,36.09999847,982205
2010-02-11 00:00:00+00:00,27.97330475,36.56000137,37.49000168,35.90000153,36.20000076,1804475
2010-02-15 00:00:00+00:00,27.12400818,35.45000076,36.47999954,35.20000076,36,348220
2010-02-16 00:00:00+00:00,26.95567322,35.22999954,35.90999985,34.40000153,34.40000153,353495
2010-02-17 00:00:00+00:00,27.10869789,35.43000031,36.40000153,35.29999924,36,506885
2010-02-18 00:00:00+00:00,26.73378372,34.93999863,35.77999878,34.75999832,35.11000061,188720
2010-02-19 00:00:00+00:00,26.60371399,34.77000046,35,34.20999908,34.20999908,215075
2010-02-22 00:00:00+00:00,26.73378372,34.93999863,36.52999878,33.04999924,33.04999924,2277570
2010-02-23 00:00:00+00:00,27.25407791,35.61999893,36.40000153,34.02000046,34.79999924,2428410
2010-02-24 00:00:00+00:00,26.37417603,34.47000122,35.15000153,33.65000153,33.65000153,434960
2010-02-25 00:00:00+00:00,26.05281639,34.04999924,34.70000076,33.65000153,33.65000153,115605
2010-02-26 00:00:00+00:00,26.25175095,34.31000137,34.65999985,32.59999847,32.59999847,197730
2010-03-02 00:00:00+00:00,26.481287,34.61000061,35.20000076,34.02999878,34.02999878,302090
2010-03-03 00:00:00+00:00,26.51189804,34.65000153,35.56000137,33.59999847,33.59999847,534515
2010-03-04 00:00:00+00:00,30.13862991,39.38999939,41.58000183,34.04000092,34.04000092,10218405
2010-03-05 00:00:00+00:00,29.72546387,38.84999847,40.20000076,38.43999863,39.43999863,11930035
2010-03-08 00:00:00+00:00,30.57476044,39.95999908,40.70000076,38.24000168,39.34000015,4352045
2010-03-09 00:00:00+00:00,30.5135479,39.88000107,41.68000031,39.02000046,39.02000046,9352135
2010-03-10 00:00:00+00:00,29.96265221,39.15999985,40.54999924,38.40000153,39.77999878,1139610
2010-03-11 00:00:00+00:00,29.38879776,38.40999985,39.59999847,38.04000092,38.04000092,535825
2010-03-12 00:00:00+00:00,28.49360085,37.24000168,39.20000076,36.63000107,37.00999832,792990
2010-03-15 00:00:00+00:00,28.05746841,36.66999817,38.36000061,36.13000107,37.50999832,717915
2010-03-16 00:00:00+00:00,30.45234299,39.79999924,40.65999985,35.20000076,35.20000076,11201065
2010-03-17 00:00:00+00:00,30.33757019,39.65000153,40.54999924,38.79999924,40,4501150
2010-03-18 00:00:00+00:00,31.46232033,41.11999893,41.84000015,38.5,38.5,13022365
2010-03-19 00:00:00+00:00,31.40874863,41.04999924,42.27000046,40.02000046,41,8974680
2010-03-22 00:00:00+00:00,29.89379311,39.06999969,40.75999832,38.81000137,39.97999954,2147875
2010-03-23 00:00:00+00:00,30.70482826,40.13000107,41.29000092,39.36000061,39.40000153,4571915
2010-03-25 00:00:00+00:00,30.81960106,40.27999878,40.58000183,39,39,976740
2010-03-26 00:00:00+00:00,30.06212044,39.29000092,40.74000168,39,39.25,937580
2010-03-29 00:00:00+00:00,29.80962372,38.95999908,40.02000046,38.72999954,39.68000031,663055
2010-03-30 00:00:00+00:00,30.23810387,39.52000046,39.97999954,38.02999878,39.40000153,930015
2010-03-31 00:00:00+00:00,29.89379311,39.06999969,40,39,39,342365
2010-04-01 00:00:00+00:00,30.35286903,39.66999817,40.68000031,39,39.13999939,1313145
2010-04-05 00:00:00+00:00,30.19984245,39.47000122,40.36000061,39.25999832,39.81999969,781080
2010-04-06 00:00:00+00:00,30.09272766,39.33000183,40.40000153,39,39,852455
2010-04-07 00:00:00+00:00,32.00556183,41.83000183,42.36000061,39.47999954,39.47999954,6298690
2010-04-08 00:00:00+00:00,30.64362144,40.04999924,43.09999847,39.63000107,42.09999847,3852995
2010-04-09 00:00:00+00:00,30.88081551,40.36000061,41.08000183,40,40.41999817,1424105
2010-04-12 00:00:00+00:00,30.71248245,40.13999939,40.77999878,39.81999969,40.36000061,697375
2010-04-13 00:00:00+00:00,31.26338387,40.86000061,41.29000092,39.61999893,39.90000153,2223070
2010-04-15 00:00:00+00:00,30.38347626,39.70999908,41.24000168,39.50999832,41.06000137,608230
2010-04-16 00:00:00+00:00,29.90909767,39.09000015,39.79999924,38.66999817,38.66999817,677280
2010-04-19 00:00:00+00:00,29.83258057,38.99000168,39.38000107,36.20000076,36.20000076,663380
2010-04-20 00:00:00+00:00,30.46763992,39.81999969,40.49000168,38.59999847,38.59999847,1408555
2010-04-21 00:00:00+00:00,30.74309158,40.18000031,41.34000015,40.02000046,40.24000168,1357715
2010-04-22 00:00:00+00:00,30.33757019,39.65000153,40.47000122,39.45000076,40.20000076,392885
2010-04-23 00:00:00+00:00,30.31461906,39.61999893,39.97000122,39.29999924,39.5,259220
2010-04-26 00:00:00+00:00,30.53651047,39.90999985,40.97999954,39.70000076,40.18999863,1113770
2010-04-27 00:00:00+00:00,30.35286903,39.66999817,40.58000183,39.22000122,39.5,829535
2010-04-28 00:00:00+00:00,29.71015358,38.83000183,39.59999847,38.5,39.59999847,318360
2010-04-29 00:00:00+00:00,30.5135479,39.88000107,40.79999924,38.08000183,38.08000183,2101775
2010-04-30 00:00:00+00:00,30.21514702,39.49000168,40.36999893,39.40999985,40.20000076,333265
2010-05-03 00:00:00+00:00,30.00856209,39.22000122,39.88000107,39,39.40000153,656720
2010-05-04 00:00:00+00:00,28.96797943,37.86000061,39.5,37.63999939,38.66999817,405750
2010-05-05 00:00:00+00:00,27.51422119,35.95999908,37.47999954,35.77999878,37.25999832,1598095
2010-05-06 00:00:00+00:00,26.91741753,35.18000031,36.68000031,35,35.59999847,662865
2010-05-07 00:00:00+00:00,26.16758728,34.20000076,35.59999847,33.63999939,33.63999939,1064635
2010-05-10 00:00:00+00:00,26.73378372,34.93999863,35.79999924,34.40000153,34.40000153,1161445
2010-05-11 00:00:00+00:00,26.70318604,34.90000153,35.58000183,34.65999985,34.95999908,346785
2010-05-12 00:00:00+00:00,26.66492462,34.84999847,35.66999817,34.40000153,35.15999985,565645
2010-05-13 00:00:00+00:00,26.76439285,34.97999954,35.47000122,34.72000122,35.18000031,520325
2010-05-14 00:00:00+00:00,27.23112679,35.59000015,37.40000153,34.59999847,34.79999924,4807295
2010-05-17 00:00:00+00:00,27.42240906,35.84000015,36.38000107,34.68000031,34.68000031,848830
2010-05-18 00:00:00+00:00,28.01156044,36.61000061,37.04000092,35.79999924,35.79999924,795705
2010-05-19 00:00:00+00:00,26.75674057,34.97000122,36.68999863,34.63999939,36.00999832,384915
2010-05-20 00:00:00+00:00,26.53484917,34.68000031,35.56000137,34.5,35.06000137,327590
2010-05-21 00:00:00+00:00,26.65727425,34.84000015,35.20999908,33.25999832,33.54000092,353670
2010-05-24 00:00:00+00:00,27.65194702,36.13999939,36.72999954,35.22999954,35.86999893,645205
2010-05-25 00:00:00+00:00,27.02453613,35.31999969,36.27999878,34.27999878,35.25999832,520085
2010-05-26 00:00:00+00:00,27.51422119,35.95999908,37.15000153,34.97999954,34.97999954,1124905
2010-05-27 00:00:00+00:00,27.84322929,36.38999939,37,35.40000153,35.40000153,1014490
2010-05-28 00:00:00+00:00,27.36885262,35.77000046,35.77000046,35.59999847,35.59999847,929465
2010-05-31 00:00:00+00:00,27.4759655,35.90999985,36.47000122,35.63999939,35.95999908,245425
2010-06-01 00:00:00+00:00,27.02453613,35.31999969,36.29999924,35.31999969,36.29999924,192975
2010-06-02 00:00:00+00:00,26.95567322,35.22999954,35.79999924,35.02000046,35.43999863,129565
2010-06-03 00:00:00+00:00,27.10104942,35.41999817,36.13999939,35.22999954,35.63000107,286315
2010-06-04 00:00:00+00:00,26.88681793,35.13999939,35.86000061,35.02999878,35.58000183,205755
2010-06-07 00:00:00+00:00,25.82328033,33.75,34.70999908,33.59999847,34.41999817,514000
2010-06-08 00:00:00+00:00,26.09872627,34.11000061,35.79999924,33.40000153,33.40000153,2145490
2010-06-09 00:00:00+00:00,25.72380829,33.61999893,34.83000183,33.40000153,34.22999954,1240660
2010-06-10 00:00:00+00:00,25.8691864,33.81000137,34.20000076,33.47000122,34,164480
2010-06-11 00:00:00+00:00,25.73146629,33.63000107,34.25999832,33.45999908,34.02999878,202320
2010-06-14 00:00:00+00:00,25.75441742,33.65999985,34.18000031,33.59999847,34.04000092,188480
2010-06-15 00:00:00+00:00,25.92274284,33.88000107,34.97999954,32.65000153,33.70000076,2125380
2010-06-16 00:00:00+00:00,25.60138893,33.45999908,34.25,33.24000168,34.25,638075
2010-06-17 00:00:00+00:00,25.8615303,33.79999924,34.04999924,33.45999908,33.47000122,415880
2010-06-18 00:00:00+00:00,25.40245056,33.20000076,34.20000076,33.04000092,33.97000122,233150
2010-06-21 00:00:00+00:00,25.67025375,33.54999924,34.15999985,33.02999878,33.77000046,656275
2010-06-22 00:00:00+00:00,25.58608437,33.43999863,34.15999985,33.31000137,33.74000168,420660
2010-06-23 00:00:00+00:00,25.55548286,33.40000153,33.95999908,33,33.40999985,505010
2010-06-24 00:00:00+00:00,25.36419678,33.15000153,33.90000153,33.04999924,33.70000076,487425
2010-06-25 00:00:00+00:00,25.31063843,33.08000183,33.81000137,33,33.15000153,463255
2010-06-28 00:00:00+00:00,25.32593536,33.09999847,33.74000168,33.02000046,33.70000076,246610
2010-06-29 00:00:00+00:00,24.85920906,32.49000168,33.66999817,32.29000092,33.15999985,523570
2010-06-30 00:00:00+00:00,24.49194336,32.00999832,32.63999939,31.69000053,32.38000107,763975
2010-07-01 00:00:00+00:00,24.26240349,31.70999908,32.08000183,31.51000023,32.00999832,262220
2010-07-02 00:00:00+00:00,24.27005386,31.71999931,32.29999924,31.42000008,31.60000038,296910
2010-07-05 00:00:00+00:00,24.23179626,31.67000008,32.20000076,31.60000038,32,270665
2010-07-06 00:00:00+00:00,24.75208855,32.34999847,32.90000153,31.88999939,32,812535
2010-07-07 00:00:00+00:00,24.92806816,32.58000183,33.00999832,32.06999969,32.34999847,658775
2010-07-08 00:00:00+00:00,25.41775703,33.22000122,33.77999878,32.63000107,32.75999832,1177070
2010-07-09 00:00:00+00:00,25.34889221,33.13000107,33.56000137,33.00999832,33.40000153,564810
2010-07-12 00:00:00+00:00,25.70850754,33.59999847,34.40999985,33.45000076,33.75,849640
2010-07-13 00:00:00+00:00,25.75441742,33.65999985,34.04000092,33.45999908,34.04000092,215960
2010-07-14 00:00:00+00:00,25.54783058,33.38999939,34,33.20000076,33.40000153,204520
