Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,55.94461441,67.56500244,68.99500275,64.61499786,65.80000305,410060
2010-01-05 00:00:00+00:00,54.07745743,65.30999756,68.5,65.00499725,66.625,235170
2010-01-06 00:00:00+00:00,53.62618637,64.76499939,66.5,64.23000336,65.69999695,128710
2010-01-07 00:00:00+00:00,52.87683868,63.86000061,65.5,63.59999847,65.5,85830
2010-01-08 00:00:00+00:00,53.58893204,64.72000122,68.5,63.79999924,66.05000305,988000
2010-01-11 00:00:00+00:00,53.25357819,64.31500244,65.90000153,63.68000031,65,1147460
2010-01-12 00:00:00+00:00,50.9475708,61.52999878,64.38999939,61.05500031,63.01499939,213100
2010-01-13 00:00:00+00:00,50.31828308,60.77000046,62.16999817,60.30500031,62,126660
2010-01-14 00:00:00+00:00,50.33898163,60.79499817,62.84000015,60.5,62.84000015,172990
2010-01-15 00:00:00+00:00,52.03640747,62.84500122,64.40000153,61.5,61.90000153,454640
2010-01-18 00:00:00+00:00,53.10867691,64.13999939,66,62.5,62.90000153,1306970
2010-01-19 00:00:00+00:00,52.33862686,63.20999908,65,62.60499954,64.19999695,177520
2010-01-20 00:00:00+00:00,51.22080612,61.86000061,63.97999954,61.52999878,63.70500183,73470
2010-01-21 00:00:00+00:00,50.4921608,60.97999954,63.38999939,60.60499954,61.70000076,101500
2010-01-22 00:00:00+00:00,49.92910767,60.29999924,61.20000076,59.13000107,61.20000076,99660
2010-01-25 00:00:00+00:00,49.31224442,59.55500031,61.38499832,59.11000061,60.70000076,83170
2010-01-27 00:00:00+00:00,47.08074951,56.86000061,60,55.36500168,55.36500168,72060
2010-01-28 00:00:00+00:00,47.69762421,57.60499954,59,53.26499939,57,618290
2010-01-29 00:00:00+00:00,47.01864624,56.78499985,59.04999924,55.79999924,59.04999924,53470
2010-02-01 00:00:00+00:00,48.75748062,58.88499832,60.04999924,56.5,57.5,62190
2010-02-02 00:00:00+00:00,47.35400009,57.18999863,61.59999847,56.61000061,61.59999847,62940
2010-02-03 00:00:00+00:00,47.67277908,57.57500076,58.78499985,57.15999985,57.5,38640
2010-02-04 00:00:00+00:00,45.84702301,55.36999893,58,55.09999847,57,64520
2010-02-05 00:00:00+00:00,43.56997299,52.61999893,55.09999847,51,54.20000076,393790
2010-02-08 00:00:00+00:00,45.10594559,54.47499847,59,54.02000046,58,156380
2010-02-09 00:00:00+00:00,45.39160538,54.81999969,56,54.29999924,54.99499893,78990
2010-02-10 00:00:00+00:00,44.81613922,54.125,55.68999863,53.51499939,55.68999863,52930
2010-02-11 00:00:00+00:00,44.61328125,53.88000107,56.40000153,53.5,54,78590
2010-02-15 00:00:00+00:00,42.93241119,51.84999847,55.86000061,51.45000076,54.99000168,286600
2010-02-16 00:00:00+00:00,43.67761993,52.75,53.69499969,52.29499817,52.38499832,1165000
2010-02-17 00:00:00+00:00,48.9520607,59.11999893,61.96500015,52.59999847,53.48500061,3854610
2010-02-18 00:00:00+00:00,47.9087677,57.86000061,60.70000076,57.22999954,58.81499863,1901420
2010-02-19 00:00:00+00:00,47.22151566,57.02999878,57.94499969,56.29999924,57.40000153,264580
2010-02-22 00:00:00+00:00,48.19029617,58.20000076,59.5,57.20000076,58.99000168,375730
2010-02-23 00:00:00+00:00,47.90048218,57.84999847,58.5,57.13000107,57.20000076,126300
2010-02-24 00:00:00+00:00,47.68933868,57.59500122,58.36999893,57.33000183,57.33000183,56180
2010-02-25 00:00:00+00:00,47.28776169,57.11000061,58.29999924,55.5,57.97499847,88270
2010-02-26 00:00:00+00:00,48.35589218,58.40000153,59.59000015,56.42499924,56.51499939,222210
2010-03-02 00:00:00+00:00,52.15646744,62.99000168,63.79999924,60,60,723600
2010-03-03 00:00:00+00:00,55.45609665,66.97499847,67.79000092,63,67.09999847,1131190
2010-03-04 00:00:00+00:00,54.23891449,65.50499725,66.80000305,65.19999695,66.80000305,231020
2010-03-05 00:00:00+00:00,53.23038864,63.59999847,66.59999847,63.06000137,65.80000305,165840
2010-03-08 00:00:00+00:00,52.84956741,63.14500046,67.88500214,63,67.88500214,152320
2010-03-09 00:00:00+00:00,52.44364548,62.65999985,64.83999634,62.27500153,64.59999847,220510
