Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04 00:00:00+00:00,1372.134888,1551.449951,1586.699951,1546.150024,1565,534231
2010-01-05 00:00:00+00:00,1340.649536,1515.849976,1567.550049,1510,1563.5,1407407
2010-01-06 00:00:00+00:00,1292.713867,1461.650024,1522.800049,1460,1518,1571353
2010-01-07 00:00:00+00:00,1285.328979,1453.300049,1485,1450,1468,901165
2010-01-08 00:00:00+00:00,1267.508057,1433.150024,1463.800049,1421.099976,1459,1294429
2010-01-11 00:00:00+00:00,1286.611572,1454.75,1462.25,1438,1442,478942
2010-01-12 00:00:00+00:00,1274.450684,1441,1462,1435,1454.75,767986
2010-01-13 00:00:00+00:00,1263.616455,1428.75,1449.5,1410.800049,1437,612474
2010-01-14 00:00:00+00:00,1251.322998,1414.849976,1443.25,1411,1439,480493
2010-01-15 00:00:00+00:00,1250.084839,1413.449951,1442.900024,1408.150024,1410,723389
2010-01-18 00:00:00+00:00,1264.146973,1429.349976,1447,1407,1409,916180
2010-01-19 00:00:00+00:00,1255.258789,1419.300049,1450,1413.099976,1435,1009858
2010-01-20 00:00:00+00:00,1289.795166,1458.349976,1465,1421,1428.800049,1376326
2010-01-21 00:00:00+00:00,1284.842529,1452.75,1480,1440,1445,1220211
2010-01-22 00:00:00+00:00,1277.501953,1444.449951,1457,1405,1440,650256
2010-01-25 00:00:00+00:00,1279.049683,1446.199951,1475,1412,1412,851324
2010-01-27 00:00:00+00:00,1211.479858,1369.800049,1447,1350.300049,1431,1180230
2010-01-28 00:00:00+00:00,1218.997437,1378.300049,1399,1362.050049,1377,835498
2010-01-29 00:00:00+00:00,1228.858887,1389.449951,1399,1332,1374.400024,468949
2010-02-01 00:00:00+00:00,1237.260742,1398.949951,1419.699951,1375.25,1389,584347
2010-02-02 00:00:00+00:00,1214.796387,1373.550049,1418.25,1360,1418.25,573306
2010-02-03 00:00:00+00:00,1218.068726,1377.25,1384.900024,1360.199951,1365,594119
2010-02-04 00:00:00+00:00,1207.367188,1365.150024,1385,1355,1370,453970
2010-02-05 00:00:00+00:00,1201.839844,1358.900024,1378.050049,1320.25,1349.5,471270
2010-02-08 00:00:00+00:00,1204.62561,1362.050049,1388.800049,1347.199951,1375.099976,555655
2010-02-09 00:00:00+00:00,1196.400513,1352.75,1374,1342.5,1355,491001
2010-02-10 00:00:00+00:00,1179.729126,1333.900024,1368.599976,1328.25,1355,433681
2010-02-11 00:00:00+00:00,1199.584106,1356.349976,1363.5,1330.099976,1330.099976,289022
2010-02-15 00:00:00+00:00,1181.586426,1336,1368.800049,1330.099976,1364,288768
2010-02-16 00:00:00+00:00,1200.468628,1357.349976,1370.449951,1334,1339.699951,322869
2010-02-17 00:00:00+00:00,1220.721802,1380.25,1386.900024,1365.300049,1369.949951,371999
2010-02-18 00:00:00+00:00,1202.503174,1359.650024,1390,1349,1390,323684
2010-02-19 00:00:00+00:00,1212.54126,1371,1381,1335,1354,399798
2010-02-22 00:00:00+00:00,1226.028687,1386.25,1403,1378.300049,1380,385247
2010-02-23 00:00:00+00:00,1181.365112,1335.75,1389,1317.699951,1369.849976,484780
2010-02-24 00:00:00+00:00,1207.588623,1365.400024,1388.849976,1317.650024,1325,827260
2010-02-25 00:00:00+00:00,1238.100708,1399.900024,1407.900024,1358,1374.199951,794244
2010-02-26 00:00:00+00:00,1291.210449,1459.949951,1490,1375,1398.800049,1711733
2010-03-02 00:00:00+00:00,1318.760254,1491.099976,1501,1462.550049,1472,1321957
2010-03-03 00:00:00+00:00,1305.847412,1476.5,1500.900024,1460.650024,1496,809671
2010-03-04 00:00:00+00:00,1288.734131,1457.150024,1489,1452.099976,1477,413804
2010-03-05 00:00:00+00:00,1288.64563,1457.050049,1474.400024,1447.699951,1467,353414
2010-03-08 00:00:00+00:00,1307.306885,1478.150024,1492.300049,1463,1473.699951,515595
2010-03-09 00:00:00+00:00,1326.189087,1499.5,1509.150024,1471,1480,875543
2010-03-10 00:00:00+00:00,1308.810425,1479.849976,1519.800049,1470,1508,976355
2010-03-11 00:00:00+00:00,1294.969238,1464.199951,1484.949951,1455,1470.050049,554034
2010-03-12 00:00:00+00:00,1294.438477,1463.599976,1487.5,1460,1470,334671
2010-03-15 00:00:00+00:00,1278.96106,1446.099976,1464.800049,1426.150024,1464,445078
2010-03-16 00:00:00+00:00,1290.193359,1458.800049,1462.800049,1436.449951,1459.800049,256298
2010-03-17 00:00:00+00:00,1267.817505,1433.5,1473.75,1428.650024,1465,648678
2010-03-18 00:00:00+00:00,1257.381226,1421.699951,1446,1409,1444,631915
2010-03-19 00:00:00+00:00,1264.102905,1429.300049,1434.300049,1421,1428,286967
2010-03-22 00:00:00+00:00,1235.934082,1397.449951,1423.800049,1391,1420,470482
2010-03-23 00:00:00+00:00,1232.352051,1393.400024,1412.199951,1388,1404.949951,313873
2010-03-25 00:00:00+00:00,1211.789429,1370.150024,1397.849976,1360,1390,656336
2010-03-26 00:00:00+00:00,1235.403442,1396.849976,1413,1368.050049,1372,576501
2010-03-29 00:00:00+00:00,1262.466797,1427.449951,1437.800049,1397.199951,1409.800049,628028
2010-03-30 00:00:00+00:00,1244.955322,1407.650024,1446,1400,1400,354798
2010-03-31 00:00:00+00:00,1254.064819,1417.949951,1423.5,1349,1391.550049,320921
2010-04-01 00:00:00+00:00,1232.131104,1393.150024,1429,1386.25,1425,477130
2010-04-05 00:00:00+00:00,1235.845581,1397.349976,1409,1386.300049,1399.5,409185
2010-04-06 00:00:00+00:00,1217.538086,1376.650024,1410,1373.25,1410,343707
2010-04-07 00:00:00+00:00,1240.754272,1402.900024,1407,1368,1389.699951,634823
2010-04-08 00:00:00+00:00,1224.127197,1384.099976,1412,1247.699951,1247.699951,410233
2010-04-09 00:00:00+00:00,1218.422485,1377.650024,1399,1370.25,1396,441989
2010-04-12 00:00:00+00:00,1213.02771,1371.550049,1408.800049,1363.5,1398,401803
2010-04-13 00:00:00+00:00,1205.731201,1363.300049,1376.800049,1352.800049,1375,309664
2010-04-15 00:00:00+00:00,1198.257568,1354.849976,1378.900024,1350,1371,296630
2010-04-16 00:00:00+00:00,1194.985596,1351.150024,1361.699951,1345,1350.75,220122
2010-04-19 00:00:00+00:00,1178.314087,1332.300049,1352.599976,1324.199951,1352.599976,239032
2010-04-20 00:00:00+00:00,1196.046631,1352.349976,1366.050049,1332,1340,379984
2010-04-21 00:00:00+00:00,1218.245728,1377.449951,1380,1350,1350,314739
2010-04-22 00:00:00+00:00,1219.926025,1379.349976,1399.800049,1364.5,1375,483673
2010-04-23 00:00:00+00:00,1204.006348,1361.349976,1388.699951,1355.050049,1380,268925
2010-04-26 00:00:00+00:00,1179.552246,1333.699951,1385.400024,1327.050049,1370,1940724
2010-04-27 00:00:00+00:00,1134.977539,1283.300049,1335.150024,1280,1329,2351290
2010-04-28 00:00:00+00:00,1123.524048,1270.349976,1287.800049,1255,1275,1214131
2010-04-29 00:00:00+00:00,1140.372314,1289.400024,1294.699951,1272,1273.099976,815734
2010-04-30 00:00:00+00:00,1131.793457,1279.699951,1300,1275.099976,1300,441044
2010-05-03 00:00:00+00:00,1133.341064,1281.449951,1294.25,1263.349976,1275,599874
2010-05-04 00:00:00+00:00,1119.101807,1265.349976,1297.449951,1257.5,1288,457051
2010-05-05 00:00:00+00:00,1134.314331,1282.550049,1290,1233.800049,1247.699951,550720
2010-05-06 00:00:00+00:00,1130.7323,1278.5,1289,1265.25,1284,394583
2010-05-07 00:00:00+00:00,1131.174316,1279,1288,1250,1261,488321
2010-05-10 00:00:00+00:00,1145.723267,1295.449951,1299.900024,1276.699951,1291.199951,563998
2010-05-11 00:00:00+00:00,1121.534058,1268.099976,1300,1265,1300,395084
2010-05-12 00:00:00+00:00,1119.013306,1265.25,1286.800049,1262,1270,589711
2010-05-13 00:00:00+00:00,1128.344238,1275.800049,1285.599976,1270.349976,1275,662614
2010-05-14 00:00:00+00:00,1113.928101,1259.5,1281,1246.900024,1269,443386
2010-05-17 00:00:00+00:00,1098.008545,1241.5,1254.800049,1237.050049,1250,322917
2010-05-18 00:00:00+00:00,1098.848877,1242.449951,1252.449951,1236,1241.300049,462417
2010-05-19 00:00:00+00:00,1085.007935,1226.800049,1254,1221,1234.699951,496232
2010-05-20 00:00:00+00:00,1068.690186,1208.349976,1239.300049,1198.599976,1238.800049,485640
2010-05-21 00:00:00+00:00,1095.39978,1238.550049,1245,1170,1176,744951
2010-05-24 00:00:00+00:00,1075.146362,1215.650024,1259,1205,1254.900024,263273
2010-05-25 00:00:00+00:00,1060.199707,1198.75,1211,1177.599976,1201.199951,457431
2010-05-26 00:00:00+00:00,1061.924072,1200.699951,1224,1184.150024,1195,584220
2010-05-27 00:00:00+00:00,1095.046265,1238.150024,1248.75,1191,1205,982229
2010-05-28 00:00:00+00:00,1083.592529,1225.199951,1244.800049,1216.199951,1243,330714
2010-05-31 00:00:00+00:00,1093.896118,1236.849976,1240,1224.650024,1236,233634
2010-06-01 00:00:00+00:00,1111.717163,1257,1297,1231.050049,1235,1452405
2010-06-02 00:00:00+00:00,1130.510986,1278.25,1286,1261,1261,785644
2010-06-03 00:00:00+00:00,1146.91687,1296.800049,1310,1287,1288,686347
2010-06-04 00:00:00+00:00,1176.324219,1330.050049,1335,1290,1304,883335
2010-06-07 00:00:00+00:00,1163.411255,1315.449951,1319.800049,1280.800049,1282.099976,464373
2010-06-08 00:00:00+00:00,1144.750366,1294.349976,1337.5,1286.5,1319.900024,608641
2010-06-09 00:00:00+00:00,1152.400391,1303,1317.5,1290.050049,1295.650024,403149
2010-06-10 00:00:00+00:00,1190.563354,1346.150024,1349.800049,1296,1316,910604
2010-06-11 00:00:00+00:00,1199.849609,1356.650024,1364,1340,1347,733725
2010-06-14 00:00:00+00:00,1198.788452,1355.449951,1367,1344,1364,245161
2010-06-15 00:00:00+00:00,1187.688965,1342.900024,1359.849976,1332.099976,1355,316340
2010-06-16 00:00:00+00:00,1206.748047,1364.449951,1369.900024,1332.599976,1349,616333
2010-06-17 00:00:00+00:00,1220.279785,1379.75,1387,1356.5,1369,428095
2010-06-18 00:00:00+00:00,1194.985596,1351.150024,1383,1347,1374.699951,557649
2010-06-21 00:00:00+00:00,1217.184204,1376.25,1383,1358.650024,1362,312694
2010-06-22 00:00:00+00:00,1210.816528,1369.050049,1380,1360,1367.5,235521
2010-06-23 00:00:00+00:00,1244.689819,1407.349976,1414,1360,1365,860773
2010-06-24 00:00:00+00:00,1226.647705,1386.949951,1416.900024,1371,1410,1361910
2010-06-25 00:00:00+00:00,1235.359497,1396.800049,1421.900024,1376,1382,1336002
2010-06-28 00:00:00+00:00,1233.546143,1394.75,1403.800049,1380.349976,1398,292395
2010-06-29 00:00:00+00:00,1228.416504,1388.949951,1409.900024,1380.25,1390,362725
2010-06-30 00:00:00+00:00,1259.194336,1423.75,1433.949951,1370,1370,735102
2010-07-01 00:00:00+00:00,1238.985718,1400.900024,1424.300049,1380,1424.300049,637323
2010-07-02 00:00:00+00:00,1252.251587,1415.900024,1425.800049,1381,1400,580326
2010-07-05 00:00:00+00:00,1234.739868,1396.099976,1415.900024,1392.199951,1415.900024,196977
2010-07-06 00:00:00+00:00,1231.42334,1392.349976,1396,1385,1396,261295
2010-07-07 00:00:00+00:00,1220.500977,1380,1409.800049,1372.25,1392,350245
2010-07-08 00:00:00+00:00,1241.196533,1403.400024,1408.900024,1387.900024,1392.199951,419025
2010-07-09 00:00:00+00:00,1259.636475,1424.25,1429.75,1395,1400,615302
2010-07-12 00:00:00+00:00,1246.458496,1409.349976,1435,1405.800049,1435,271217
2010-07-13 00:00:00+00:00,1246.237549,1409.099976,1415.900024,1391.050049,1415.050049,284452
2010-07-14 00:00:00+00:00,1232.528687,1393.599976,1423.449951,1386.599976,1417,182512
2010-07-15 00:00:00+00:00,1216.299683,1375.25,1415,1371,1415,308916
2010-07-16 00:00:00+00:00,1215.282959,1374.099976,1382.699951,1364,1372.900024,184121
2010-07-19 00:00:00+00:00,1205.731201,1363.300049,1387.900024,1335,1335,220018
2010-07-20 00:00:00+00:00,1201.485596,1358.5,1395,1351.099976,1395,141510
2010-07-21 00:00:00+00:00,1204.935303,1362.400024,1379.900024,1359.099976,1369,293180
2010-07-22 00:00:00+00:00,1197.63855,1354.150024,1380,1345.25,1379.900024,514174
2010-07-23 00:00:00+00:00,1201.220703,1358.199951,1372.699951,1346.300049,1365,736077
2010-07-26 00:00:00+00:00,1053.743408,1191.449951,1317.5,1126.849976,1302.300049,6485230
2010-07-27 00:00:00+00:00,1067.938354,1207.5,1239.900024,1182,1190,4499525
2010-07-28 00:00:00+00:00,1063.604736,1202.599976,1223.699951,1200,1210,848412
2010-07-29 00:00:00+00:00,1059.315063,1197.75,1214.449951,1190.099976,1205,1600687
2010-07-30 00:00:00+00:00,1060.066772,1198.599976,1212.900024,1192.550049,1199,553516
2010-08-02 00:00:00+00:00,1070.060913,1209.900024,1218.5,1202.199951,1211,660849
2010-08-03 00:00:00+00:00,1072.97937,1213.199951,1224,1210.050049,1223.449951,461037
2010-08-04 00:00:00+00:00,1073.33313,1213.599976,1221,1206.400024,1214,581630
2010-08-05 00:00:00+00:00,1084.078979,1225.75,1240.949951,1217.5,1218,875377
2010-08-06 00:00:00+00:00,1080.231812,1221.400024,1235.550049,1218.5,1230,358993
2010-08-09 00:00:00+00:00,1089.694946,1232.099976,1234,1215.75,1216.699951,365489
2010-08-10 00:00:00+00:00,1085.405762,1227.25,1237.949951,1222,1230,291160
2010-08-11 00:00:00+00:00,1074.748291,1215.199951,1234.900024,1211.050049,1227,668240
2010-08-12 00:00:00+00:00,1084.299927,1226,1232.699951,1203.5,1209,334170
2010-08-13 00:00:00+00:00,1104.774658,1249.150024,1254.400024,1222.5,1230,683945
2010-08-16 00:00:00+00:00,1111.319336,1256.550049,1271.800049,1245,1249,537805
2010-08-17 00:00:00+00:00,1108.666016,1253.550049,1267,1245.449951,1260,311850
2010-08-18 00:00:00+00:00,1109.373413,1254.349976,1264.150024,1251,1258.849976,182885
2010-08-19 00:00:00+00:00,1106.985718,1251.650024,1267.849976,1250.050049,1261.800049,202683
2010-08-20 00:00:00+00:00,1096.416504,1239.699951,1257,1238,1248,152662
2010-08-23 00:00:00+00:00,1101.192505,1245.099976,1252.75,1236,1240.400024,148100
2010-08-24 00:00:00+00:00,1095.815918,1233.050049,1255,1225,1255,215635
2010-08-25 00:00:00+00:00,1084.262817,1220.050049,1242,1216.099976,1236.400024,198994
2010-08-26 00:00:00+00:00,1090.616943,1227.199951,1234.75,1212.599976,1223.650024,962065
2010-08-27 00:00:00+00:00,1083.062988,1218.699951,1245,1210.050049,1218,209560
2010-08-30 00:00:00+00:00,1097.859741,1235.349976,1247.800049,1222,1222,322578
2010-08-31 00:00:00+00:00,1117.5448,1257.5,1264.449951,1228,1234.349976,478908
2010-09-01 00:00:00+00:00,1131.09729,1272.75,1281.150024,1262,1262,688890
2010-09-02 00:00:00+00:00,1134.60791,1276.699951,1291.949951,1273.5,1276,480517
2010-09-03 00:00:00+00:00,1130.519775,1272.099976,1284,1213.650024,1277,209238
2010-09-06 00:00:00+00:00,1157.580933,1302.550049,1313,1277.349976,1280,446653
2010-09-07 00:00:00+00:00,1169.000732,1315.400024,1328.75,1304.449951,1305,441540
2010-09-08 00:00:00+00:00,1161.979614,1307.5,1336.900024,1303,1319.699951,372456
2010-09-09 00:00:00+00:00,1168.467529,1314.800049,1321,1307.5,1312,244342
2010-09-13 00:00:00+00:00,1180.331543,1328.150024,1333,1314.150024,1325,235561
2010-09-14 00:00:00+00:00,1196.639404,1346.5,1367.900024,1330.150024,1330.150024,1528650
2010-09-15 00:00:00+00:00,1216.324097,1368.650024,1380,1348.699951,1349,1032922
2010-09-16 00:00:00+00:00,1241.7854,1397.300049,1405.400024,1358.900024,1360,1238076
2010-09-17 00:00:00+00:00,1233.831299,1388.349976,1414.199951,1382,1400,322006
2010-09-20 00:00:00+00:00,1243.20752,1398.900024,1405,1380,1390,542217
2010-09-21 00:00:00+00:00,1255.827026,1413.099976,1417.900024,1387.099976,1400.050049,582679
2010-09-22 00:00:00+00:00,1300.928589,1463.849976,1470,1420.25,1420.25,1288474
2010-09-23 00:00:00+00:00,1296.262695,1458.599976,1470,1444.449951,1465,494100
